,label,snv,sna,cn,jc,aa,pa,sd
460,0,3,381,2,0.015151515151515152,0.598110718500164,1143,3
461,0,3,1,0,0.0,0.0,3,5
462,1,7,158,4,0.02877697841726619,1.436734471466228,1106,3
463,0,7,1,0,0.0,0.0,7,5
464,0,7,4,2,0.25,0.6223216278385932,28,4
465,1,7,643,6,0.041379310344827586,2.502512689175213,4501,1
466,0,7,62,7,0.06422018348623854,2.8586112906127994,434,3
467,0,7,92,7,0.04861111111111111,2.8586112906127994,644,3
468,1,2,3575,2,0.011299435028248588,0.6010083648413113,7150,3
469,0,2,1,1,0.2,0.2843280747727176,2,3
470,0,2,515,2,0.013422818791946308,0.6010083648413113,1030,3
471,1,4,291,4,0.028985507246376812,1.2275235275600511,1164,3
472,0,4,2,2,0.2,0.5657585032042879,8,3
473,0,4,10,2,0.15384615384615385,0.5657585032042879,40,12
474,1,3,3575,3,0.01694915254237288,1.1811683875487753,10725,3
475,0,3,29,1,0.05263157894736842,0.4438815964683872,87,33
476,0,3,3,2,0.045454545454545456,0.8124106125525163,9,6
477,1,4,3289,2,0.010869565217391304,0.598110718500164,13156,2
478,0,4,36,3,0.03,0.8824387932728815,144,3
479,0,4,95,3,0.023076923076923078,0.8824387932728815,380,3
480,1,6,643,5,0.034722222222222224,1.7444903393532778,3858,3
481,0,6,1,2,0.11764705882352941,0.6051390030396169,6,3
482,0,6,13,3,0.08108108108108109,0.9696356098519445,78,16
483,1,9,77,8,0.0761904761904762,2.6788608410930443,693,3
484,0,9,98,8,0.05970149253731343,2.6788608410930443,882,3
485,0,9,4,6,0.10344827586206896,1.9883293687069385,36,3
486,1,3,858,3,0.018404907975460124,1.0119675125406713,2574,3
487,0,3,764,3,0.016666666666666666,1.0119675125406713,2292,3
488,0,3,4,0,0.0,0.0,12,5
489,1,0,3575,0,0.0,0.0,0,999999
490,0,0,40,0,0.0,0.0,0,999999
491,0,0,2,0,0.0,0.0,0,999999
492,1,5,858,4,0.024539877300613498,1.309765093615037,4290,3
493,0,5,1,4,0.16,1.309765093615037,5,3
494,0,5,46,4,0.03636363636363636,1.309765093615037,230,3
495,1,5,515,5,0.03355704697986577,1.6154644161693386,2575,3
496,0,5,10,4,0.05970149253731343,1.298784126100745,50,3
497,0,5,2,5,0.14285714285714285,1.6154644161693386,10,4
498,1,1,3575,0,0.0,0.0,3575,1
499,0,1,310,1,0.006622516556291391,0.2814304284315703,310,3
500,0,1,5,0,0.0,0.0,5,16
501,1,2,3,1,0.058823529411764705,0.2814304284315703,6,1
502,0,2,52,1,0.017543859649122806,0.2814304284315703,104,3
503,0,2,10,1,0.014925373134328358,0.2814304284315703,20,3
504,1,1,185,1,0.0064516129032258064,0.2814304284315703,185,3
505,0,1,473,1,0.006493506493506494,0.2814304284315703,473,3
506,0,1,141,1,0.006578947368421052,0.2814304284315703,141,3
507,1,1,291,0,0.0,0.0,291,1
508,0,1,179,1,0.007246376811594203,0.40586178233803144,179,3
509,0,1,10,1,0.015873015873015872,0.40586178233803144,10,3
510,1,5,310,4,0.02631578947368421,1.7345938450903948,1550,1
511,0,5,13,5,0.04807692307692308,2.135980766337054,65,3
512,0,5,10,2,0.04878048780487805,0.6488246815850452,50,5
513,1,0,3575,0,0.0,0.0,0,999999
514,0,0,10,0,0.0,0.0,0,999999
515,0,0,16,0,0.0,0.0,0,999999
516,1,10,36,10,0.1,3.6032016126894613,360,3
517,0,10,11,2,0.1,0.7386844241773659,110,4
518,0,10,17,8,0.07272727272727272,2.800502612152126,170,3
519,1,2,3289,1,0.005434782608695652,0.37385118231751213,6578,1
520,0,2,77,2,0.01639344262295082,0.6581792570902297,154,3
521,0,2,29,2,0.028169014084507043,0.6581792570902297,58,3
522,1,0,3575,0,0.0,0.0,0,999999
523,0,0,4,0,0.0,0.0,0,999999
524,0,0,515,0,0.0,0.0,0,999999
525,1,1,1228,1,0.005988023952095809,0.340891199407023,1228,3
526,0,1,4,0,0.0,0.0,4,8
527,0,1,12,1,0.017543859649122806,0.340891199407023,12,3
528,1,2,3575,2,0.011299435028248588,0.6488246815850452,7150,3
529,0,2,17,2,0.018518518518518517,0.6488246815850452,34,3
530,0,2,29,2,0.028169014084507043,0.6488246815850452,58,3
531,1,1,1438,1,0.00641025641025641,0.32370857460804653,1438,3
532,0,1,1,0,0.0,0.0,1,5
533,0,1,10,0,0.0,0.0,10,14
534,1,20,39,15,0.21739130434782608,5.763974065778769,780,3
535,0,20,9,14,0.1891891891891892,5.194457396199828,180,3
536,0,20,9,7,0.175,2.3581068290622174,180,3
537,1,1,3575,0,0.0,0.0,3575,1
538,0,1,15,1,0.02,0.2814304284315703,15,11
539,0,1,4,0,0.0,0.0,4,8
540,1,1,3289,1,0.00546448087431694,0.5056318270792695,3289,3
541,0,1,4,1,0.16666666666666666,0.5056318270792695,4,7
542,0,1,13,1,0.009615384615384616,0.5056318270792695,13,3
543,1,1,95,1,0.007692307692307693,0.34684967693658786,95,3
544,0,1,96,1,0.00909090909090909,0.34684967693658786,96,3
545,0,1,10,1,0.011111111111111112,0.34684967693658786,10,4
546,1,2,515,2,0.013422818791946308,1.0214328101197745,1030,3
547,0,2,60,2,0.017094017094017096,1.0214328101197745,120,3
548,0,2,10,2,0.031746031746031744,1.0214328101197745,20,3
549,1,0,3575,0,0.0,0.0,0,999999
550,0,0,3,0,0.0,0.0,0,999999
551,0,0,46,0,0.0,0.0,0,999999
552,1,2,3289,2,0.01092896174863388,0.598110718500164,6578,3
553,0,2,9,2,0.04,0.598110718500164,18,5
554,0,2,1,0,0.0,0.0,2,5
555,1,1,3575,1,0.005649717514124294,0.39443155415164616,3575,3
556,0,1,18,1,0.01282051282051282,0.39443155415164616,18,4
557,0,1,9,1,0.013888888888888888,0.39443155415164616,9,3
558,1,3,355,3,0.018292682926829267,1.074295760497284,1065,3
559,0,3,36,3,0.03,1.074295760497284,108,3
560,0,3,20,3,0.03333333333333333,1.074295760497284,60,3
561,1,2,908,2,0.011764705882352941,0.598110718500164,1816,3
562,0,2,50,2,0.017241379310344827,0.598110718500164,100,3
563,0,2,291,2,0.014492753623188406,0.598110718500164,582,3
564,1,2,1228,2,0.011976047904191617,0.707269515909324,2456,3
565,0,2,2,2,0.047619047619047616,0.707269515909324,4,3
566,0,2,10,1,0.027777777777777776,0.2814304284315703,20,3
567,1,6,75,5,0.0423728813559322,2.0692516418126727,450,3
568,0,6,38,5,0.045454545454545456,2.0692516418126727,228,3
569,0,6,13,3,0.04411764705882353,1.087057508428495,78,3
570,1,91,158,25,0.17857142857142858,10.217107133854512,14378,3
571,0,91,11,11,0.2894736842105263,4.449471490339205,1001,3
572,0,91,13,17,0.27419354838709675,6.693861981224976,1183,3
573,1,4,908,4,0.023529411764705882,1.90453258693389,3632,3
574,0,4,28,0,0.0,0.0,112,32
575,0,4,9,2,0.038461538461538464,0.7203174851912622,36,7
576,1,2,804,2,0.013513513513513514,0.598110718500164,1608,3
577,0,2,10,1,0.08333333333333333,0.2814304284315703,20,12
578,0,2,223,2,0.014925373134328358,0.598110718500164,446,3
579,1,3,764,2,0.011111111111111112,0.725406263721552,2292,3
580,0,3,22,2,0.020833333333333332,0.725406263721552,66,4
581,0,3,0,0,0.0,0.0,0,999999
582,1,6,38,5,0.0641025641025641,2.065831597478136,228,3
583,0,6,158,5,0.03571428571428571,2.065831597478136,948,3
584,0,6,69,5,0.04504504504504504,2.065831597478136,414,3
585,1,2,3575,1,0.0056179775280898875,0.2843280747727176,7150,1
586,0,2,7,2,0.18181818181818182,0.5657585032042879,14,9
587,0,2,13,2,0.043478260869565216,0.5657585032042879,26,3
588,1,1,75,1,0.00847457627118644,0.812711509291959,75,3
589,0,1,13,0,0.0,0.0,13,5
590,0,1,5,0,0.0,0.0,5,9
591,1,3,515,3,0.020134228187919462,1.1557189380998962,1545,3
592,0,3,1438,3,0.019230769230769232,1.1557189380998962,4314,3
593,0,3,1,0,0.0,0.0,3,5
594,1,1,291,1,0.007246376811594203,0.4146590764403245,291,3
595,0,1,2,0,0.0,0.0,2,5
596,0,1,3,0,0.0,0.0,3,5
597,1,0,3575,0,0.0,0.0,0,999999
598,0,0,67,0,0.0,0.0,0,999999
599,0,0,136,0,0.0,0.0,0,999999
600,1,1,355,1,0.006097560975609756,0.5022031461958567,355,3
601,0,1,29,1,0.014084507042253521,0.5022031461958567,29,3
602,0,1,98,1,0.008771929824561403,0.5022031461958567,98,3
603,1,38,63,17,0.2236842105263158,7.058202026088263,2394,3
604,0,38,77,20,0.16393442622950818,8.998064114734534,2926,3
605,0,38,1,0,0.0,0.0,38,5
606,1,1,764,1,0.005555555555555556,0.4652852722701181,764,3
607,0,1,14,1,0.009259259259259259,0.4652852722701181,14,3
608,0,1,77,1,0.009523809523809525,0.4652852722701181,77,3
609,1,3,3575,2,0.011299435028248588,0.6252192741797407,10725,3
610,0,3,19,2,0.05405405405405406,0.6252192741797407,57,4
611,0,3,33,2,0.020202020202020204,0.6252192741797407,99,3
612,1,5,310,5,0.033112582781456956,1.6608066911108414,1550,3
613,0,5,7,4,0.17391304347826086,1.245565679249921,35,3
614,0,5,858,5,0.03067484662576687,1.6608066911108414,4290,3
615,1,7,1438,7,0.04487179487179487,2.3707692310133353,10066,3
616,0,7,13,7,0.15217391304347827,2.3707692310133353,91,3
617,0,7,162,7,0.05263157894736842,2.3707692310133353,1134,3
618,1,2,291,1,0.007194244604316547,0.2843280747727176,582,1
619,0,2,11,1,0.041666666666666664,0.2843280747727176,22,3
620,0,2,92,2,0.013888888888888888,0.690189857110749,184,3
621,1,2,3289,1,0.005434782608695652,0.2814304284315703,6578,1
622,0,2,50,2,0.017241379310344827,0.5657585032042879,100,3
623,0,2,11,2,0.046511627906976744,0.5657585032042879,22,5
624,1,15,3289,9,0.04891304347826087,3.933626046068722,49335,3
625,0,15,20,8,0.08695652173913043,2.8191013208558044,300,3
626,0,15,4,5,0.08196721311475409,1.6863873212845588,60,3
627,1,0,291,0,0.0,0.0,0,999999
628,0,0,27,0,0.0,0.0,0,999999
629,0,0,144,0,0.0,0.0,0,999999
630,1,3,476,3,0.01948051948051948,1.2105986013562338,1428,3
631,0,3,10,2,0.029850746268656716,0.707269515909324,30,3
632,0,3,22,1,0.05555555555555555,0.2814304284315703,66,3
633,1,8,310,4,0.02631578947368421,0.9099622440176967,2480,1
634,0,8,908,4,0.023391812865497075,1.3113491652643559,7264,3
635,0,8,7,4,0.07692307692307693,1.3113491652643559,56,3
636,1,1,3289,1,0.00546448087431694,0.2814304284315703,3289,3
637,0,1,10,1,0.02857142857142857,0.2814304284315703,10,3
638,0,1,223,1,0.007462686567164179,0.2814304284315703,223,3
639,1,1,3575,1,0.005649717514124294,0.36674002323723276,3575,3
640,0,1,5,0,0.0,0.0,5,5
641,0,1,9,1,0.013157894736842105,0.36674002323723276,9,4
642,1,1,223,1,0.007462686567164179,0.2843280747727176,223,3
643,0,1,30,1,0.009615384615384616,0.2843280747727176,30,3
644,0,1,3,0,0.0,0.0,3,5
645,1,7,81,6,0.05263157894736842,3.1517949887667567,567,1
646,0,7,533,7,0.041666666666666664,3.6757708073391027,3731,3
647,0,7,2,2,0.0425531914893617,0.7082118578409533,14,3
648,1,1,1438,1,0.00641025641025641,0.34420374081340877,1438,3
649,0,1,3,0,0.0,0.0,3,7
650,0,1,1,0,0.0,0.0,1,5
651,1,2,804,2,0.013513513513513514,0.837462609052408,1608,3
652,0,2,476,2,0.012987012987012988,0.837462609052408,952,3
653,0,2,60,2,0.02040816326530612,0.837462609052408,120,3
654,1,3,1228,3,0.017964071856287425,1.052415598654362,3684,3
655,0,3,5,0,0.0,0.0,15,8
656,0,3,1,2,0.0392156862745098,0.7082118578409533,3,3
657,1,2,258,2,0.015873015873015872,0.6403888646766402,516,3
658,0,2,310,2,0.013245033112582781,0.6403888646766402,620,3
659,0,2,16,1,0.01818181818181818,0.31668029006859366,32,5
660,1,1,3289,1,0.00546448087431694,0.31668029006859366,3289,3
661,0,1,11,1,0.043478260869565216,0.31668029006859366,11,3
662,0,1,5,1,0.02127659574468085,0.31668029006859366,5,4
663,1,1,1228,1,0.005988023952095809,0.35609860143758665,1228,3
664,0,1,2,0,0.0,0.0,2,7
665,0,1,473,1,0.006493506493506494,0.35609860143758665,473,3
666,1,1,1228,0,0.0,0.0,1228,1
667,0,1,1,0,0.0,0.0,1,5
668,0,1,2,1,0.02857142857142857,0.32370857460804653,2,6
669,1,7,533,5,0.02976190476190476,1.582741135523877,3731,3
670,0,7,3,2,0.1,0.5657585032042879,21,6
671,0,7,2,1,0.08333333333333333,0.34420374081340877,14,3
672,1,0,3575,0,0.0,0.0,0,999999
673,0,0,1,0,0.0,0.0,0,999999
674,0,0,98,0,0.0,0.0,0,999999
675,1,2,503,2,0.011976047904191617,0.7025530565600443,1006,3
676,0,2,258,2,0.015873015873015872,0.7025530565600443,516,3
677,0,2,533,2,0.011904761904761904,0.7025530565600443,1066,3
678,1,15,858,11,0.06748466257668712,3.9889080537103787,12870,3
679,0,15,9,9,0.17307692307692307,3.037400831453823,135,5
680,0,15,3,5,0.21739130434782608,1.8797445805141448,45,5
681,1,1,3575,1,0.005649717514124294,0.2843280747727176,3575,3
682,0,1,1,0,0.0,0.0,1,5
683,0,1,1228,1,0.005988023952095809,0.2843280747727176,1228,3
684,1,9,3289,3,0.016304347826086956,1.2266207083420442,29601,1
685,0,9,1,0,0.0,0.0,9,5
686,0,9,258,4,0.031746031746031744,1.5109487831147617,2322,3
687,1,6,476,5,0.032467532467532464,1.9139978484437323,2856,3
688,0,6,31,5,0.05154639175257732,1.9139978484437323,186,3
689,0,6,10,5,0.07042253521126761,1.9139978484437323,60,3
690,1,19,1438,16,0.10256410256410256,6.259034579491763,27322,3
691,0,19,25,12,0.15,4.5239359381567334,475,3
692,0,19,9,7,0.175,2.3205175603281076,171,3
693,1,2,3289,2,0.01092896174863388,0.6194868781792869,6578,3
694,0,2,48,2,0.015037593984962405,0.6194868781792869,96,3
695,0,2,355,2,0.012195121951219513,0.6194868781792869,710,3
696,1,3,764,3,0.016666666666666666,1.103646006159583,2292,3
697,0,3,19,3,0.08108108108108109,1.103646006159583,57,3
698,0,3,1228,3,0.017964071856287425,1.103646006159583,3684,3
699,1,1,1228,1,0.005988023952095809,0.2814304284315703,1228,3
700,0,1,3,0,0.0,0.0,3,7
701,0,1,46,1,0.00909090909090909,0.2814304284315703,46,3
702,1,15,34,8,0.09195402298850575,3.526512479275941,510,1
703,0,15,40,9,0.08181818181818182,4.179476087767072,600,3
704,0,15,11,4,0.08333333333333333,1.4217879643541975,165,4
705,1,10,908,7,0.04093567251461988,2.4167797966215736,9080,1
706,0,10,18,4,0.26666666666666666,1.2811371962250049,180,20
707,0,10,141,8,0.05263157894736842,2.7548362463692904,1410,3
708,1,11,554,10,0.05952380952380952,3.601419930865622,6094,3
709,0,11,355,10,0.06097560975609756,3.601419930865622,3905,3
710,0,11,50,10,0.08620689655172414,3.601419930865622,550,3
711,1,1,3289,1,0.00546448087431694,0.40393086315990717,3289,3
712,0,1,1,0,0.0,0.0,1,5
713,0,1,10,1,0.011111111111111112,0.40393086315990717,10,3
714,1,1,515,1,0.006711409395973154,0.32370857460804653,515,3
715,0,1,98,1,0.008771929824561403,0.32370857460804653,98,3
716,0,1,764,1,0.005555555555555556,0.32370857460804653,764,3
717,1,1,291,0,0.0,0.0,291,1
718,0,1,185,1,0.0064516129032258064,0.40586178233803144,185,3
719,0,1,158,1,0.007194244604316547,0.40586178233803144,158,3
720,1,5,19,2,0.05263157894736842,0.5657585032042879,95,2
721,0,5,57,3,0.024390243902439025,1.3477699863038288,285,3
722,0,5,310,2,0.013157894736842105,0.5657585032042879,1550,3
723,1,4,3289,3,0.016304347826086956,1.0928457948957653,13156,1
724,0,4,908,4,0.023529411764705882,1.377173869668483,3632,3
725,0,4,22,3,0.17647058823529413,0.9897158809920683,88,4
726,1,30,162,15,0.11194029850746269,6.988536831396565,4860,3
727,0,30,3,5,0.1282051282051282,1.7703776541905745,90,3
728,0,30,14,14,0.21875,6.226827104551771,420,3
729,1,6,62,5,0.045871559633027525,2.063452128816073,372,3
730,0,6,75,4,0.03361344537815126,1.4748602187482946,450,3
731,0,6,4,0,0.0,0.0,24,8
732,1,15,858,12,0.0736196319018405,4.736553182189812,12870,3
733,0,15,31,11,0.102803738317757,4.103555091728845,465,3
734,0,15,16,1,0.023255813953488372,0.3921217481571919,240,18
735,1,2,3575,2,0.011299435028248588,0.6223845245204342,7150,3
736,0,2,8,0,0.0,0.0,16,12
737,0,2,256,2,0.016666666666666666,0.6223845245204342,512,3
738,1,5,77,5,0.047619047619047616,2.0086540171858314,385,3
739,0,5,91,4,0.029850746268656716,1.2266425340862903,455,3
740,0,5,3,3,0.16666666666666666,0.8824387932728815,15,3
741,1,5,3575,4,0.02247191011235955,1.2689206802627666,17875,1
742,0,5,56,5,0.058823529411764705,1.550351108694337,280,3
743,0,5,1,0,0.0,0.0,5,5
744,1,14,310,12,0.07894736842105263,4.84854410037742,4340,1
745,0,14,136,13,0.09219858156028368,5.2499310216240795,1904,3
746,0,14,1228,13,0.07784431137724551,5.2499310216240795,17192,3
747,1,8,135,6,0.0425531914893617,2.4947240325461766,1080,1
748,0,8,2,0,0.0,0.0,16,6
749,0,8,28,1,0.043478260869565216,0.469410012078276,224,30
750,1,12,92,10,0.06944444444444445,4.546963139966477,1104,3
751,0,12,7,1,0.03225806451612903,0.2843280747727176,84,4
752,0,12,10,5,0.11627906976744186,2.0534876114028524,120,5
753,1,2,908,2,0.011764705882352941,0.875670954450531,1816,3
754,0,2,10,0,0.0,0.0,20,5
755,0,2,92,2,0.013888888888888888,0.875670954450531,184,3
756,1,1,3289,1,0.00546448087431694,0.35609860143758665,3289,3
757,0,1,13,1,0.009615384615384616,0.35609860143758665,13,3
758,0,1,4,0,0.0,0.0,4,8
759,1,3,1228,3,0.017964071856287425,0.960190057355934,3684,3
760,0,3,106,3,0.02608695652173913,0.960190057355934,318,3
761,0,3,1,1,0.1111111111111111,0.2843280747727176,3,3
762,1,0,3575,0,0.0,0.0,0,999999
763,0,0,1,0,0.0,0.0,0,999999
764,0,0,57,0,0.0,0.0,0,999999
765,1,1,179,1,0.007246376811594203,0.2843280747727176,179,3
766,0,1,241,1,0.0078125,0.2843280747727176,241,3
767,0,1,34,1,0.011627906976744186,0.2843280747727176,34,3
768,1,0,223,0,0.0,0.0,0,999999
769,0,0,20,0,0.0,0.0,0,999999
770,0,0,21,0,0.0,0.0,0,999999
771,1,8,355,4,0.024242424242424242,1.3034985247195146,2840,1
772,0,8,5,4,0.2222222222222222,1.3034985247195146,40,3
773,0,8,20,5,0.056818181818181816,1.6956202728767065,160,3
774,1,6,3289,5,0.0273224043715847,2.1463042172092606,19734,3
775,0,6,8,1,0.08333333333333333,0.3701554080932367,48,10
776,0,6,48,5,0.03759398496240601,2.1463042172092606,288,3
777,1,1,3575,1,0.005649717514124294,0.31668029006859366,3575,3
778,0,1,343,1,0.008064516129032258,0.31668029006859366,343,3
779,0,1,258,1,0.007936507936507936,0.31668029006859366,258,3
780,1,2,858,2,0.012269938650306749,0.6375290298691569,1716,3
781,0,2,5,1,0.125,0.2814304284315703,10,7
782,0,2,39,2,0.029411764705882353,0.6375290298691569,78,3
783,1,1,3575,1,0.005649717514124294,0.36875777499625895,3575,3
784,0,1,9,0,0.0,0.0,9,7
785,0,1,1,1,0.07142857142857142,0.36875777499625895,1,3
786,1,2,3575,1,0.005649717514124294,0.2843280747727176,7150,4
787,0,2,10,1,0.015151515151515152,0.2843280747727176,20,6
788,0,2,5,0,0.0,0.0,10,6
789,1,3,355,2,0.012195121951219513,0.7147423817245351,1065,3
790,0,3,5,1,0.020833333333333332,0.340891199407023,15,5
791,0,3,3,2,0.06060606060606061,0.7147423817245351,9,4
792,1,3,1228,3,0.017964071856287425,0.8824387932728815,3684,3
793,0,3,2,0,0.0,0.0,6,5
794,0,3,515,3,0.020134228187919462,0.8824387932728815,1545,3
795,1,4,554,4,0.023809523809523808,1.3364293896014279,2216,3
796,0,4,1,1,0.06666666666666667,0.36674002323723276,4,5
797,0,4,135,4,0.02857142857142857,1.3364293896014279,540,3
798,1,4,50,2,0.017094017094017096,0.7622771562504287,200,1
799,0,4,8,1,0.043478260869565216,0.3701554080932367,32,5
800,0,4,67,3,0.02459016393442623,1.3508690663182077,268,3
801,1,6,764,5,0.027777777777777776,1.718213306947797,4584,3
802,0,6,4,5,0.09803921568627451,1.718213306947797,24,3
803,0,6,35,5,0.05,1.718213306947797,210,3
804,1,5,3289,2,0.010869565217391304,0.9144285188925377,16445,2
805,0,5,7,3,0.14285714285714285,1.1987565936652553,35,5
806,0,5,22,2,0.11764705882352941,0.5657585032042879,110,4
807,1,3,1438,2,0.012738853503184714,0.7158303227652385,4314,1
808,0,3,17,3,0.03125,1.0325106128338322,51,3
809,0,3,1,1,0.019230769230769232,0.3921217481571919,3,5
810,1,3,1438,3,0.019230769230769232,0.999570557191263,4314,3
811,0,3,40,3,0.029411764705882353,0.999570557191263,120,3
812,0,3,5,2,0.07407407407407407,0.6051390030396169,15,3
813,1,6,476,6,0.03896103896103896,2.108385421282513,2856,3
814,0,6,22,4,0.2222222222222222,1.2892135462616854,132,3
815,0,6,16,6,0.11764705882352941,2.108385421282513,96,3
816,1,2,39,2,0.029411764705882353,0.711524258002391,78,3
817,0,2,81,2,0.017699115044247787,0.711524258002391,162,3
818,0,2,1438,2,0.01282051282051282,0.711524258002391,2876,3
819,1,1,77,1,0.00819672131147541,0.4146590764403245,77,3
820,0,1,7,1,0.022727272727272728,0.4146590764403245,7,5
821,0,1,23,0,0.0,0.0,23,27
822,1,0,858,0,0.0,0.0,0,999999
823,0,0,10,0,0.0,0.0,0,999999
824,0,0,162,0,0.0,0.0,0,999999
825,1,2,473,1,0.006493506493506494,0.340891199407023,946,4
826,0,2,7,1,0.022727272727272728,0.340891199407023,14,4
827,0,2,3,1,0.030303030303030304,0.340891199407023,6,5
828,1,0,3575,0,0.0,0.0,0,999999
829,0,0,0,0,0.0,0.0,0,999999
830,0,0,1,0,0.0,0.0,0,999999
831,1,2,3575,2,0.011299435028248588,0.6528570908568467,7150,3
832,0,2,5,2,0.0425531914893617,0.6528570908568467,10,3
833,0,2,11,2,0.04081632653061224,0.6528570908568467,22,13
834,1,5,31,5,0.04716981132075472,1.7367435084943947,155,3
835,0,5,36,2,0.09523809523809523,0.6617650243557631,180,38
836,0,5,10,4,0.12903225806451613,1.2275235275600511,50,3
837,1,0,3575,0,0.0,0.0,0,999999
838,0,0,804,0,0.0,0.0,0,999999
839,0,0,1,0,0.0,0.0,0,999999
840,1,1,3575,1,0.005649717514124294,0.2843280747727176,3575,3
841,0,1,2,1,0.023809523809523808,0.2843280747727176,2,5
842,0,1,29,1,0.058823529411764705,0.2843280747727176,29,33
843,1,3,764,2,0.011111111111111112,0.5657585032042879,2292,3
844,0,3,106,2,0.017391304347826087,0.5657585032042879,318,3
845,0,3,804,2,0.013513513513513514,0.5657585032042879,2412,3
846,1,1,3575,0,0.0,0.0,3575,1
847,0,1,28,1,0.058823529411764705,0.2814304284315703,28,30
848,0,1,14,1,0.027777777777777776,0.2814304284315703,14,5
849,1,1,1228,1,0.005988023952095809,0.31668029006859366,1228,3
850,0,1,5,0,0.0,0.0,5,9
851,0,1,11,1,0.025,0.31668029006859366,11,4
852,1,2,1228,2,0.011976047904191617,0.7847595138784802,2456,3
853,0,2,11,0,0.0,0.0,22,6
854,0,2,16,0,0.0,0.0,32,20
855,1,1,503,1,0.005988023952095809,0.2843280747727176,503,3
856,0,1,11,1,0.023255813953488372,0.2843280747727176,11,5
857,0,1,25,1,0.012345679012345678,0.2843280747727176,25,3
858,1,2,3575,2,0.011299435028248588,0.6080366493807641,7150,3
859,0,2,0,0,0.0,0.0,0,999999
860,0,2,11,2,0.04081632653061224,0.6080366493807641,22,13
861,1,8,533,8,0.047619047619047616,3.146135671662949,4264,3
862,0,8,13,6,0.16216216216216217,2.4331741558532816,104,15
863,0,8,10,6,0.09230769230769231,2.0117329665781707,80,3
864,1,2,96,2,0.01818181818181818,0.6051390030396169,192,3
865,0,2,21,2,0.046511627906976744,0.6051390030396169,42,3
866,0,2,179,2,0.014492753623188406,0.6051390030396169,358,3
867,1,1,3289,1,0.00546448087431694,0.2814304284315703,3289,3
868,0,1,8,0,0.0,0.0,8,12
869,0,1,46,1,0.00909090909090909,0.2814304284315703,46,3
870,1,2,256,2,0.016666666666666666,0.648170451668803,512,3
871,0,2,75,2,0.01694915254237288,0.648170451668803,150,3
872,0,2,39,2,0.029411764705882353,0.648170451668803,78,3
873,1,4,62,3,0.02727272727272727,1.0603452652039858,248,1
874,0,4,36,0,0.0,0.0,144,40
875,0,4,3575,4,0.022598870056497175,1.6182590325234107,14300,3
876,1,5,1438,3,0.01910828025477707,0.8894670778123344,7190,2
877,0,5,18,4,0.05128205128205128,1.206147367880928,90,3
878,0,5,10,4,0.13333333333333333,1.206147367880928,50,3
879,1,5,3289,5,0.0273224043715847,1.7913171037455144,16445,3
880,0,5,20,5,0.05555555555555555,1.7913171037455144,100,3
881,0,5,52,5,0.04807692307692308,1.7913171037455144,260,3
882,1,2,804,2,0.013513513513513514,0.7203174851912622,1608,3
883,0,2,1,2,0.04,0.7203174851912622,2,4
884,0,2,27,1,0.01818181818181818,0.34684967693658786,54,3
885,1,3,643,2,0.013888888888888888,0.5657585032042879,1929,3
886,0,3,187,2,0.014285714285714285,0.5657585032042879,561,3
887,0,3,36,2,0.02,0.5657585032042879,108,3
888,1,0,3289,0,0.0,0.0,0,999999
889,0,0,858,0,0.0,0.0,0,999999
890,0,0,1,0,0.0,0.0,0,999999
891,1,3,3575,2,0.011235955056179775,0.6080366493807641,10725,1
892,0,3,14,3,0.04838709677419355,0.8894670778123344,42,3
893,0,3,473,3,0.01948051948051948,0.8894670778123344,1419,3
894,1,1,1438,1,0.00641025641025641,0.4198122776313299,1438,3
895,0,1,476,1,0.006493506493506494,0.4198122776313299,476,3
896,0,1,858,1,0.006134969325153374,0.4198122776313299,858,3
897,1,5,291,5,0.036231884057971016,2.3158561270424465,1455,3
898,0,5,1,1,0.16666666666666666,0.33805644974771665,5,3
899,0,5,81,5,0.04424778761061947,2.3158561270424465,405,3
900,1,84,28,17,0.9444444444444444,9.822505261777007,2352,28
901,0,84,223,14,0.10144927536231885,6.327455332457035,18732,3
902,0,84,162,15,0.11029411764705882,7.042793611493732,13608,3
903,1,3,3289,3,0.01639344262295082,1.0333850239203126,9867,3
904,0,3,37,3,0.0410958904109589,1.0333850239203126,111,3
905,0,3,7,1,0.07692307692307693,0.2814304284315703,21,9
906,1,0,3575,0,0.0,0.0,0,999999
907,0,0,12,0,0.0,0.0,0,999999
908,0,0,5,0,0.0,0.0,0,999999
909,1,1,3575,1,0.005649717514124294,0.2843280747727176,3575,3
910,0,1,1,0,0.0,0.0,1,5
911,0,1,5,1,0.02127659574468085,0.2843280747727176,5,3
912,1,2,3575,2,0.011299435028248588,0.6717860634491323,7150,3
913,0,2,30,2,0.019230769230769232,0.6717860634491323,60,3
914,0,2,8,1,0.013333333333333334,0.2843280747727176,16,3
915,1,1,643,1,0.006944444444444444,0.2843280747727176,643,3
916,0,1,11,1,0.02040816326530612,0.2843280747727176,11,13
917,0,1,1,0,0.0,0.0,1,5
918,1,0,1438,0,0.0,0.0,0,999999
919,0,0,11,0,0.0,0.0,0,999999
920,0,0,62,0,0.0,0.0,0,999999
921,1,1,764,1,0.005555555555555556,0.34420374081340877,764,3
922,0,1,3,1,0.1,0.34420374081340877,3,4
923,0,1,13,0,0.0,0.0,13,17
924,1,1,3575,1,0.005649717514124294,0.33805644974771665,3575,3
